Date,SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC. ,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC
2018-02-13,0.03592076547174283,-0.10196084299729835,-0.11956272818078417,0.2109870906340256
2018-02-14,0.052549818459220354,-0.08212279366495978,-0.10851952596608305,0.23363740144482154
2018-02-15,0.07370606271065805,-0.07493257663949326,-0.09718768481773898,0.24735896956600573
2018-02-16,0.06608629468804594,-0.08469751651067403,-0.12133769442696662,0.23589736999405458
2018-02-20,0.05756621014095009,-0.08903400901394809,-0.15050333637237157,0.22851428944962576
2018-02-21,0.06135633169056731,-0.0891782435464592,-0.16154638266489219,0.22968794513791208
2018-02-22,0.05886631656761543,-0.08949664237592225,-0.1568620507978371,0.230630935480807
2018-02-23,0.0718833166874252,-0.08369210936859894,-0.14313944814330037,0.23547601876380547
2018-02-26,0.07535189808268339,-0.0820103217171877,-0.12381418974954161,0.22486779168320142
2018-02-27,0.06827800305297982,-0.08972672890735212,-0.13029266399408257,0.24566729765912437
2018-02-28,0.056625818039169995,-0.09969945007231218,-0.14528418678749988,0.24399288342070963
2018-03-01,0.04044369600281539,-0.10363735621573844,-0.1540567673936557,0.2258402878035049
2018-03-02,0.053893490090630825,-0.09720136638929189,-0.1496481090240679,0.23588460963687324
2018-03-05,0.07095435451633514,-0.08258776153889824,-0.1447632216792233,0.24902980385637646
2018-03-06,0.06971889117681673,-0.07459301026872278,-0.12300170911673403,0.2554185685948204
2018-03-07,0.06611040485253672,-0.08488525116815104,-0.13047443418403915,0.24268172523652115
2018-03-08,0.08176161176754271,-0.08375549085272882,-0.11938397763861086,0.2650883858452962
2018-03-09,0.09147751906591661,-0.08592388965284525,-0.113125628585379,0.2666084260325737
2018-03-12,0.0897699006864382,-0.0929553058552618,-0.10529218361245185,0.2603230577951526
2018-03-13,0.07065226094049193,-0.09744455842417332,-0.11049666317045526,0.23830690116575642
2018-03-14,0.06331834130894598,-0.09835630580780907,-0.12349065067161791,0.23983579914817593
2018-03-15,0.06870279955628211,-0.0937819670095974,-0.1230261957141855,0.26593071285987063
2018-03-16,0.057771974943330306,-0.09593692204880866,-0.1292061676857995,0.25236157814673027
2018-03-19,0.05388422883958677,-0.10187813990600092,-0.12874717997049678,0.26540365250459225
2018-03-20,0.04863838660383135,-0.1105015288530099,-0.13675073231558676,0.2693206048636217
2018-03-21,0.06073916792246925,-0.10719730294012686,-0.1398659588204103,0.27080855080370464
2018-03-22,0.041833757064487775,-0.11684027743898384,-0.158206623411838,0.23684865552751572
2018-03-23,0.030548745094032492,-0.11709065976479927,-0.1590759881550764,0.23660861353546553
2018-03-26,0.032488671120818324,-0.10857400870740042,-0.1372792975255327,0.2552164782909961
2018-03-27,0.01089182894322049,-0.1141398827258796,-0.14951626907774207,0.21674449988401828
2018-03-28,0.0037566413433823796,-0.11327554513792049,-0.15112235218588288,0.19869387135070987
2018-03-29,0.007173147967186263,-0.11508469585943992,-0.14784567096721624,0.20198644519882408
2018-04-02,-0.016226688806513127,-0.13490562909892612,-0.18072674266729483,0.1808138709225467
2018-04-03,-0.013552426354308648,-0.12896246499448716,-0.18261815218083288,0.17879226303700674
2018-04-04,0.002192657173207598,-0.12602394662185135,-0.16686749857311745,0.1893189504189337
2018-04-05,0.010553634815695821,-0.11993639640493736,-0.1646065471446868,0.17898470249711612
2018-04-06,-0.013658842634217796,-0.13410828808254516,-0.18015646758977888,0.15968446063008063
2018-04-09,-0.014138422084934878,-0.13795063466008528,-0.18064903471727378,0.16468097569405266
2018-04-10,-0.00574659746939965,-0.1224862762330815,-0.17522518261197662,0.18047510800782668
2018-04-11,-0.005557477994848292,-0.12277335497937558,-0.17387553412298962,0.17568995862031472
2018-04-12,0.0031694029951468967,-0.1231225221203126,-0.18798343621622282,0.1837141244984663
2018-04-13,-0.0041944543098171305,-0.12908184589298288,-0.19209592108122253,0.1686271593697643
2018-04-16,-0.0013336304102511427,-0.11993597099184383,-0.19201040644468748,0.18059068135406425
2018-04-17,0.005081573589473808,-0.11404926384119618,-0.18224573722864978,0.19393524540449397
2018-04-18,0.0030522760875753008,-0.11034733553101583,-0.18855536338093193,0.19310636095859007
2018-04-19,-0.003184773338380964,-0.11430037432824058,-0.19142742030278004,0.18749898961898753
2018-04-20,-0.007269219185677689,-0.11013448913282309,-0.21120583285881778,0.18659824338459136
2018-04-23,-0.0009512092006218609,-0.08764850490949871,-0.2151598764264372,0.1786754791859249
2018-04-24,-0.009078086989008695,-0.07589231299922106,-0.23264368388843182,0.16040879598215935
2018-04-25,-0.009378235324245867,-0.06682344313324917,-0.23222513616619045,0.14022399949279357
2018-04-26,-0.0016983795078183732,-0.05634061157110304,-0.2188228004604531,0.1557973033947208
2018-04-27,-0.03940358307214009,-0.05217769410148232,-0.219336798974906,0.1518624496079271
2018-04-30,-0.03486537214417729,-0.06398364493728603,-0.23433928803517234,0.150427543573104
2018-05-01,-0.026819147309623204,-0.0628270461737751,-0.24056986414078418,0.15575350660200243
2018-05-02,-0.0407136838779556,-0.07032265178527708,-0.268244894140396,0.14890641505721108
2018-05-03,-0.04219061237653143,-0.08339588172163759,-0.257772043593392,0.154740207983816
2018-05-04,-0.030478021379000353,-0.07859611625858087,-0.21922789760028316,0.16405739674267733
2018-05-07,-0.014352848297928267,-0.06852432060726732,-0.19217081629833943,0.19673609333956849
2018-05-08,-0.018316050488017432,-0.07977685558426084,-0.18815702419830982,0.19680298873497476
2018-05-09,-0.022991103003319968,-0.07028698090519381,-0.19085110740357958,0.19071679150774884
2018-05-10,-0.01818497499206517,-0.06491359983596534,-0.18768012901207587,0.18170118455365053
2018-05-11,-0.019085949782306818,-0.06034510154224226,-0.18045166977964844,0.17891567642966794
2018-05-14,-0.017802892401994504,-0.06290736282717235,-0.16311468271460128,0.18185518456352906
2018-05-15,-0.017507713786067632,-0.06500295170034553,-0.16645884583506165,0.18195358094284858
2018-05-16,-0.010962548217702813,-0.0610357217388241,-0.15677876382172384,0.1887921610882049
2018-05-17,-0.01335798802044574,-0.05666496638591412,-0.15671662556777477,0.17843388096120588
2018-05-18,-0.021630073789116185,-0.059312326364278634,-0.17549434930329277,0.16172040862738674
2018-05-21,-0.024069369897661282,-0.0731318282604504,-0.16883620620998796,0.1628911727401237
2018-05-22,-0.02518780763541528,-0.07307192499682202,-0.1704189374531181,0.1609301121971894
2018-05-23,-0.024792456862219977,-0.06226126778479402,-0.16441942682104815,0.18200980859076826
2018-05-24,-0.029005441523099692,-0.06663775565371344,-0.16681008654964802,0.18039480536507196
2018-05-25,-0.02566805469077293,-0.06305657499604667,-0.1587524911006526,0.17280858808451055
2018-05-29,-0.03333020280353216,-0.06910877106306257,-0.17063813545724293,0.1665020561565293
2018-05-30,-0.02949428790083808,-0.07963060227878371,-0.16160350778052057,0.16134966722243277
2018-05-31,-0.04068471883787039,-0.08804290487841804,-0.1777474395508829,0.1553466506292957
2018-06-01,-0.037455676403271965,-0.079051955170089,-0.17038326144768334,0.1547224246567382
2018-06-04,-0.028396564237740396,-0.07483277659097365,-0.1528074847759756,0.16598849524927345
2018-06-05,-0.02748092532050317,-0.06255582854037423,-0.1605784795334675,0.17706829685735254
2018-06-06,-0.016091505369599468,-0.049580500016496276,-0.15653797951328752,0.18087028300337177
2018-06-07,-0.013098349626137207,-0.04122465458147084,-0.15267578977982366,0.1679123737908666
2018-06-08,-0.011850425882062199,-0.0335609768610271,-0.13637407048729577,0.17971292427273794
2018-06-11,-0.0024858193668328976,-0.02465128677602957,-0.11316760928443936,0.18532908297326028
2018-06-12,0.002307291030060999,-0.025590738731049223,-0.09644265844880096,0.19951973473523582
2018-06-13,0.0008464387976291352,-0.029878153870215085,-0.10694994546761305,0.21367402606141567
2018-06-14,0.005290993114822507,-0.02610196746711424,-0.10257138750235573,0.238284230428977
2018-06-15,-0.003590466339485231,-0.03264962362410839,-0.08954121292608341,0.2278088098760505
2018-06-18,-0.0021957221550605857,-0.02625907299606678,-0.09539445667724777,0.2371464335780688
2018-06-19,-0.010219036671767488,-0.03056503392048948,-0.0831994594333999,0.22777335696629403
2018-06-20,-0.007521314737917059,-0.03680985251933677,-0.07906087548954066,0.2257323518011189
2018-06-21,-0.015006793991127695,-0.04101575741399599,-0.08987402729071947,0.2063400691979182
2018-06-22,-0.011705506794289163,-0.04663504642069083,-0.08203868793718117,0.20938875783120053
2018-06-25,-0.028566758165467276,-0.05172089961442505,-0.0926464311341193,0.16814058929084846
2018-06-26,-0.02371178020384379,-0.0519585095603331,-0.09316957548392668,0.1738971334365656
2018-06-27,-0.03127097072036633,-0.055234350233275276,-0.09016584057566435,0.151879105483465
2018-06-28,-0.02651714990523113,-0.05710279329786094,-0.09710940258226997,0.15320817488193345
2018-06-29,-0.02944792410187691,-0.05933909961306538,-0.09780807531531888,0.15826680763623363
2018-07-02,-0.02440560909766143,-0.04879660178343814,-0.10226426870285821,0.1776314247514365
2018-07-03,-0.022885853922465116,-0.048018227937343005,-0.09603544295825528,0.17101657401273124
2018-07-05,-0.015254401471686108,-0.035819263377053545,-0.08224649211114077,0.17298575794592425
2018-07-06,-0.0015832818243145547,-0.027853127088284246,-0.07194140056282905,0.19184673665613355
2018-07-09,0.00826393159691796,-0.01544672188012286,-0.06899089697989214,0.19135204387468957
2018-07-10,0.010336707816805622,-0.022497882220963272,-0.0622590657051344,0.19472391060726507
2018-07-11,0.001100641343682483,-0.031997759653551894,-0.07279793702395998,0.18503024279601116
2018-07-12,0.011704867698907549,-0.0233309914862887,-0.07279863543210552,0.20473580924659635
2018-07-13,0.014698851165435898,-0.020579884641834023,-0.07368558005677461,0.2029197978729112
2018-07-16,0.016316235647640953,-0.024236797276201427,-0.08452349810214788,0.20932991823009944
2018-07-17,0.030466768934209743,-0.019219429163578217,-0.07607896918671264,0.22349891678293726
2018-07-18,0.027206357093874756,-0.02106042272363562,-0.08829693566657204,0.2025774776756359
2018-07-19,0.020434683385225583,-0.021540682136146128,-0.0717495855633683,0.19613288024925907
2018-07-20,0.011477823392116338,-0.023913519201728906,-0.09694474716389234,0.18657965353168554
2018-07-23,0.007977250368418787,-0.034524429260269995,-0.10417610540453515,0.18678262455430944
2018-07-24,0.003957549267863625,-0.011145989903361578,-0.11507578007673291,0.18134531565205841
2018-07-25,0.005217223383654046,-0.008316523631693221,-0.11194826058771767,0.19739223127541955
2018-07-26,-0.00140717304224669,-0.019927844607932513,-0.09644846621111414,0.1634045426458059
2018-07-27,-0.006941905578515817,0.0070814103087466496,-0.11178670347898656,0.1495782996053457
2018-07-30,-0.01099030695129588,0.007345681757113365,-0.12439099136867204,0.12637725935500982
2018-07-31,0.0008917308014008143,0.008144145552643423,-0.12065731878557517,0.14244698188304866
2018-08-01,-0.014620226431000806,0.002156874857091262,-0.134628522308895,0.1411313303940715
2018-08-02,-0.012193336285369562,0.0011751421770924697,-0.13189955142484933,0.15031236563839795
2018-08-03,-0.0014180875700698942,0.01822294430193716,-0.07197758500424334,0.16341820596720064
2018-08-06,0.0053359028214584586,0.021495605295269615,-0.08796726707914904,0.1758523465427087
2018-08-07,-0.008170829538879489,0.01798639994177076,-0.11377592392333946,0.15724039729000255
2018-08-08,-0.010479211323344619,0.02175901335057484,-0.12425431882241034,0.15824639333104523
2018-08-09,-0.00331379446562852,0.023251397919868078,-0.13270816336552116,0.16325817807418014
2018-08-10,-0.01324496595518976,0.018675268888938223,-0.14192501563732784,0.13643027453413475
2018-08-13,-0.014817023068376291,0.011805462788680776,-0.1395425338822731,0.1431420784266239
2018-08-14,-0.013755233808253721,0.017617385342676983,-0.13450561749590006,0.13775563162580767
2018-08-15,-0.015581695137457552,0.01286319453737328,-0.1383556622838964,0.12777228965949933
2018-08-16,-0.012369967633421575,0.015157290076517005,-0.11442979431277067,0.12263028711122298
2018-08-17,-0.012221147140082489,0.01535928194157743,-0.12427766428409115,0.13096123924924302
2018-08-20,-0.011414770934476626,0.02675735835720605,-0.12957466616647484,0.13864855703426066
2018-08-21,-0.006528904097452215,0.03206994042814948,-0.13555054457332283,0.15293177580866651
2018-08-22,0.0015697446753651922,0.03395385317095989,-0.14711955145739042,0.173386653956827
2018-08-23,0.00203113677961575,0.03296838848956807,-0.14564369254826803,0.16137419214166554
2018-08-24,0.0178990403998055,0.04191514133520602,-0.1429225109889991,0.1552152311992822
2018-08-27,0.020767254878291674,0.04430218791815921,-0.12533446204336107,0.1654271981901851
2018-08-28,0.02140933354215202,0.036232936385535486,-0.1255743312788129,0.1548720351166351
2018-08-29,0.016485209102644727,0.028920761756620172,-0.11994256324743868,0.14968167649323677
2018-08-30,0.014643245973582132,0.02656222808818698,-0.14227842057473628,0.1387924998385684
2018-08-31,0.019051404245543413,0.02869497143665445,-0.14110711559316869,0.12737616942462876
2018-09-04,0.01862952539917795,0.026635104305743007,-0.15470659815421361,0.11339301348334468
2018-09-05,0.013246203515153265,0.020789091265032367,-0.1609522745918982,0.06361101949885967
2018-09-06,0.0007442645024818839,0.007525460599987712,-0.16476084559073212,0.05235916425955661
2018-09-07,0.012097623501039602,0.011028290546786891,-0.15868331074161135,0.05549366515781656
2018-09-10,0.020540560419070597,0.01262266833076653,-0.13944319614263379,0.053293444364349296
2018-09-11,0.008714962246380575,0.0009324027316685067,-0.1385690123685489,0.048234972109016894
2018-09-12,0.01088656775296959,0.01488098028393648,-0.12732734715181693,0.05150852707685932
2018-09-13,0.017172109867952368,0.01907514313670356,-0.1185868050245622,0.06054932527398177
2018-09-14,0.024863410563073063,0.016843380144190852,-0.12185166027691252,0.05805363163716387
2018-09-17,0.009782363286567453,0.011371419200452489,-0.1313996242778821,0.03825580861361472
2018-09-18,0.01472160322103555,0.01642009467204842,-0.13882154897522558,0.04715394930416944
2018-09-19,0.0022986338614390256,0.004047958687407488,-0.1352614012139557,0.02157750012260945
2018-09-20,0.0020683080923911135,0.01022357211278558,-0.12739287101299768,0.027331855408002814
2018-09-21,0.001258441485362583,0.005656872830257405,-0.14462423337009267,0.021782136086399173
2018-09-24,-0.009886284974317872,-0.00045364485355269674,-0.15643235893678265,-0.003449152719063042
2018-09-25,-0.016777765541399647,-0.00036749555337155975,-0.1733911540967945,-0.00198382401501368
2018-09-26,-0.020792849349468456,-0.003785240155418917,-0.18195285395760197,0.00488390764750929
2018-09-27,-0.014513214921966777,0.0019873431695166597,-0.17737597355092816,0.01477402324705318
2018-09-28,-0.022867776852325883,-0.007739956102330686,-0.17678963553729554,-0.005571683974194552
2018-10-01,-0.029503329826231384,-0.009907179139645556,-0.17441591573964854,-0.013415119667265885
2018-10-02,-0.022815639783362096,0.0008591971544332829,-0.1825913356808273,-0.011194210715193718
2018-10-03,-0.028489901428479403,0.004799441318361302,-0.20001389665144242,-0.016682698954239517
2018-10-04,-0.04105615032047105,-0.003139288729102626,-0.1966948895089513,-0.04342445163563807
2018-10-05,-0.05643655613428111,-0.009312338635056202,-0.20270982669505622,-0.06168711982021419
2018-10-08,-0.06742125045396019,-0.019454009943019487,-0.19599889746363108,-0.07298106165447132
2018-10-09,-0.06601962523856741,-0.02030495390744313,-0.20956428191702148,-0.08434475579531536
2018-10-10,-0.09678173043399285,-0.031246502417483384,-0.22054315956915083,-0.14909226735543574
2018-10-11,-0.11044896855465136,-0.043346854978065,-0.24603290799416855,-0.16319409887501019
2018-10-12,-0.10497570466424022,-0.03934726247311026,-0.23715394220278085,-0.15768455830975808
2018-10-15,-0.09581823307838999,-0.03140589679125327,-0.2222561774463886,-0.15533713749336736
2018-10-16,-0.07097973243151945,-0.003574949214519719,-0.20229116705632166,-0.11190773681477034
2018-10-17,-0.06215192746183329,-0.0002833292686223905,-0.19194305685832802,-0.12356185518935198
2018-10-18,-0.07074051334712295,-0.0061640646924956315,-0.20721975148180305,-0.13839237621818917
2018-10-19,-0.0849541068258427,0.00993363594691089,-0.16575525582992345,-0.1277636888597285
2018-10-22,-0.07120139861019636,0.026029106608116758,-0.1459346371016269,-0.08432829641771905
2018-10-23,-0.07843896892767144,0.014500829548432025,-0.150236461597277,-0.10624784986505614
2018-10-24,-0.10594204437293464,-0.01964666801726055,-0.16416325058489645,-0.15015059730951402
2018-10-25,-0.05780161824096952,0.011882557031286836,-0.12644825709202623,-0.06579580544116675
2018-10-26,-0.07404721781758006,0.005161447001612155,-0.15250647782471916,-0.0898125264510628
2018-10-29,-0.0986610175308621,-0.0022494649405235675,-0.15287198948664882,-0.13264504936994853
2018-10-30,-0.08159241456612565,0.0028039863058107054,-0.14370364894700338,-0.11229255618732586
2018-10-31,-0.08431615662791658,-0.005750677600257145,-0.15247551949673777,-0.09382722875284127
2018-11-01,-0.09100640832897466,0.009614417918352616,-0.14043159883529888,-0.08693256275101874
2018-11-02,-0.09043134223074722,0.004885283057670012,-0.18746009888563697,-0.09991672224530407
2018-11-05,-0.0848900611180583,0.01052408107550741,-0.14228140773506315,-0.09742594066426208
2018-11-06,-0.07741525648906877,0.03459694713728868,-0.11492971712043831,-0.0964668261543799
2018-11-07,-0.05982917371219465,0.04256242591077687,-0.10465441953591392,-0.06895429616840915
2018-11-08,-0.08348461537631424,0.031858800940736245,-0.12911370276906242,-0.1139870274636377
2018-11-09,-0.09961431869056592,0.018875787373949696,-0.13451014882220302,-0.1312135286563038
2018-11-12,-0.0994633727776768,0.01712559503417778,-0.12395413412958445,-0.1402184784498925
2018-11-13,-0.08879512904837816,0.028349828336299412,-0.11247729224649794,-0.13740879657025135
2018-11-14,-0.08182020265800671,0.022559390722557207,-0.11867859060802888,-0.12089023328579412
2018-11-15,-0.08075266462635466,0.02477267689505759,-0.12156528733149063,-0.1051543912628145
2018-11-16,-0.0864343747833537,0.014565269189163468,-0.12956679620866984,-0.12208699175596943
2018-11-19,-0.10602493079756947,-0.00538088842664862,-0.14234369232693378,-0.17950267596453234
2018-11-20,-0.13142147133570492,-0.020050095518472685,-0.15854081445575663,-0.20427119033355406
2018-11-21,-0.12211259043711875,-0.010657951722912049,-0.15287493558863374,-0.19331612541447546
2018-11-23,-0.12932728772977686,-0.015979523319042385,-0.16010159591486706,-0.22398177140414138
2018-11-26,-0.11440711096173173,-0.019017387059873644,-0.158345469500349,-0.18369038812762412
2018-11-27,-0.09444191133767488,-0.017890554455477367,-0.14161771339487617,-0.17003997650943087
2018-11-28,-0.0732143270091633,-0.004736212858586039,-0.12673726625637327,-0.144128122423607
2018-11-29,-0.0690323390061146,0.0005928377480533134,-0.11627345236992825,-0.14812479979841336
2018-11-30,-0.0740839112112569,-0.008294915294075986,-0.11425108532767703,-0.14765890842807922
2018-12-03,-0.060158053993730864,0.004697689643766616,-0.09132860054578618,-0.11569266855047594
2018-12-04,-0.08240849602767109,-0.0034968762569665803,-0.11403894388538949,-0.15749046293894492
2018-12-06,-0.08338089162873963,-0.009551824286691308,-0.10628452766968721,-0.14578608726218484
2018-12-07,-0.08549522318422387,-0.010634985419058482,-0.10590317152987083,-0.14796662461195004
2018-12-10,-0.07879108464507822,-0.004840609449442854,-0.10233805747718172,-0.1404409651067035
2018-12-11,-0.08809667539143762,-0.016760845245224018,-0.12664337356204558,-0.16450521215021813
2018-12-12,-0.06092118468927721,-0.00359439940390348,-0.108430935417276,-0.12276232074217946
2018-12-13,-0.06124652351350135,-0.011926321518242454,-0.11540981284010454,-0.11719327383820483
2018-12-14,-0.08051126084380489,-0.03200027953020622,-0.14987480120298136,-0.14921069465037046
2018-12-17,-0.07843255827458395,-0.025319759061046318,-0.1360627025283807,-0.16117475181792867
2018-12-18,-0.08682353717875446,-0.03657703996646265,-0.1495585916468647,-0.16599033956779635
2018-12-19,-0.11833547100824571,-0.06145160070469845,-0.1854109820948131,-0.1878892159155972
2018-12-20,-0.14639452735741065,-0.07301837168007229,-0.19778899293601537,-0.21853922239048945
2018-12-21,-0.15321363656954068,-0.08274666062767143,-0.20587144704273586,-0.2325753541698427
2018-12-24,-0.17314230667756758,-0.0968978451709339,-0.23690596202781267,-0.25353665440641665
2018-12-26,-0.14102930153318216,-0.08451569371980504,-0.21447249145192715,-0.21103614717678615
2018-12-27,-0.13508332606931117,-0.09019790482127842,-0.20615467091577666,-0.20509568066844147
2018-12-28,-0.14597243848471653,-0.091437479880057,-0.2066785316014519,-0.21607567952447054
2018-12-31,-0.13195293124510454,-0.08115229338649387,-0.20869672851611276,-0.2049314872949502
2019-01-02,-0.13672627348194688,-0.06991415044308379,-0.20675639169634308,-0.2109579676181756
2019-01-03,-0.1515074311309461,-0.08186471916467274,-0.22119927685237273,-0.26205460157301835
2019-01-04,-0.12739639014551463,-0.05764223236557818,-0.1815001899053883,-0.20575676676771631
2019-01-07,-0.109739398837987,-0.037223545598576976,-0.1546957234337284,-0.18826649220735142
2019-01-08,-0.09116916962255672,-0.024183866416402452,-0.1344489085773477,-0.1736707204055407
2019-01-09,-0.08530686387536068,-0.024194180553923403,-0.1268374220662909,-0.14804133370308398
2019-01-10,-0.07197100411717883,-0.021790634461930178,-0.10376927879040043,-0.13358948931129028
2019-01-11,-0.0605826556311313,-0.015522822823738389,-0.10473980217007328,-0.1260216572908725
2019-01-14,-0.06970841229631242,-0.02510003319557806,-0.10266570344900383,-0.145938608307338
2019-01-15,-0.03060040947296161,-0.022390607042021768,-0.09145013498000265,-0.11912725778167305
2019-01-16,-0.03071248887520006,-0.009938917815895607,-0.07079049959034234,-0.11333823334914567
2019-01-17,-0.03509144170701706,-0.004002128720671391,-0.058450816287769936,-0.11345383098704914
2019-01-18,-0.02256310587113952,0.012791993912549718,-0.02971200128729956,-0.09961031174904583
2019-01-22,-0.031350617456761376,0.011568105519414467,-0.04736900195367266,-0.12256816671831855
2019-01-23,-0.045233809447033146,0.004721486010378932,-0.09024619387946964,-0.12946473236200867
2019-01-24,-0.047343531934443184,0.0088733573415606,-0.10442211513058353,-0.12624186925686037
2019-01-25,-0.030653816590710647,0.030416408014219534,-0.0955921798040551,-0.10410583159938708
2019-01-28,-0.029522330555697307,0.01924880163349131,-0.0922037791855923,-0.112351418123038
2019-01-29,-0.044031810862680376,0.001150164716040361,-0.1021099034203764,-0.12404270055420236
2019-01-30,-0.03079612709749846,0.010689574179025175,-0.10317872879815482,-0.09267623228628569
2019-01-31,-0.0019949449114374795,0.01828777245403358,-0.08437593202294058,-0.07809196364957977
2019-02-01,0.009642387706174538,0.025702427467766086,-0.08374201530742831,-0.061676421159388484
2019-02-04,0.0004908325556552962,0.019110769198339993,-0.08678001288241666,-0.05345736793933881
2019-02-05,0.008062529950325636,0.02118365238905885,-0.07356715767763611,-0.03152610985515131
2019-02-06,0.011435994334380584,0.022265854936385342,-0.06833980107559101,-0.03580391063634686
2019-02-07,0.0036315914659881265,0.014169863102777912,-0.07537360493997891,-0.06966528175761294
2019-02-08,0.008816696604656782,0.015670102686087827,-0.07285827349486163,-0.06147179488927307
2019-02-11,0.008724255191294272,0.019794109480761112,-0.07779054995398249,-0.06550790068821571
2019-02-12,0.010884128343327082,0.02202345559497799,-0.07867062197457464,-0.06775323466886979
2019-02-13,0.00873819598891623,0.019863237525590393,-0.08697011343346917,-0.0668371086925465
2019-02-14,0.022247631581545302,0.027152856993111995,-0.0819783496099662,-0.061210929430619954
2019-02-15,0.024005156657160298,0.03070665163788701,-0.09153930272419197,-0.06216062748822998
2019-02-19,0.03549573255382843,0.037637246542698746,-0.07125514762164153,-0.05914723095240165
2019-02-20,0.033933596056136994,0.032183259552174395,-0.071044597567827,-0.0688034975640261
2019-02-21,0.02654386331717984,0.03237158613844561,-0.08383487647713872,-0.0851400784289002
2019-02-22,0.026797373730299223,0.029840588101799917,-0.21746219202130157,-0.07266382908926222
2019-02-25,0.013836775692696146,0.01628605015628516,-0.23132259667062027,-0.07789312969935897
2019-02-26,0.008730005144368835,0.0009733645903550348,-0.2465304833265004,-0.06587681428833764
2019-02-27,0.0031965159790542375,-0.020397400908639715,-0.2707831505105881,-0.06691978343727895
2019-02-28,-0.0009232872281129678,-0.007358022214009368,-0.27153877274215243,-0.07169830289122675
2019-03-01,-0.0006099348292850646,-0.0015623590829128946,-0.2857753545828664,-0.07687809452525846
2019-03-04,0.0026361428520320644,-0.0035675806031081163,-0.2750484810688175,-0.07044076464741705
2019-03-05,-0.005355783075855269,-0.009644456950615648,-0.2863184732503702,-0.08117485115630424
2019-03-06,-0.011804111296059405,-0.019338580658717613,-0.30555742998380553,-0.07340105788204482
2019-03-07,-0.019955627288900435,-0.015443939586132976,-0.3106526765942278,-0.09565139462049271
2019-03-08,-0.016142766213224302,-0.013870079737003698,-0.31603639593950417,-0.09595465889585147
2019-03-11,-0.005113973321342558,-0.014555277142508798,-0.3202558701280386,-0.08407041920828723
2019-03-12,8.927458590934738e-05,-0.005547264993019479,-0.31484683304976835,-0.07144351386551845
2019-03-13,-0.000593471419793047,-0.011587853101493555,-0.3116682151447895,-0.06877497391381143
2019-03-14,0.013473255166942422,-0.002408186220302904,-0.31360571366719925,-0.04674680443217788
2019-03-15,0.013238259525105156,0.00313089900647658,-0.3063425175118841,-0.04700936129781702
2019-03-18,0.030783708893869388,0.01094308869020701,-0.2975654812158217,-0.022848310823481984
2019-03-19,0.02675649928172108,0.012924698829325804,-0.2943553430926722,-0.02164024874978415
2019-03-20,0.022766308937965274,0.010664680128681176,-0.3022939671647601,-0.022960679557448346
2019-03-21,0.03772465189546259,0.01332774654909243,-0.27726647603996035,-0.016429109726808274
2019-03-22,0.019307616069504707,0.0013786863358830233,-0.29786403616178914,-0.03778298150672127
2019-03-25,0.009376281016752697,-0.004320863752557785,-0.31160846862174985,-0.03552681030388155
2019-03-26,0.0011198879618529185,-0.00827498642533418,-0.30984073772111487,-0.04479097979674812
2019-03-27,-0.011553597503235036,-0.02085220390749652,-0.31460902761310816,-0.05528604233134299
2019-03-28,-0.008347138795036457,-0.026123335544889197,-0.3091334988982337,-0.04208833010436136
2019-03-29,1.0067456414852849e-05,-0.012990553243732755,-0.30437011747113984,-0.022430947580730887
2019-04-01,0.0026605638998359327,-0.0072927921304101005,-0.3029101988082986,-0.020165518352357414
2019-04-02,0.0038856860009879313,-0.013936736907355288,-0.3121934096800185,-0.01929702209881773
2019-04-03,0.00830200066628839,-0.00716997134763118,-0.2953939475435472,-0.013989845523358191
2019-04-04,0.009426598595884128,0.005883881998390647,-0.2915437050160723,-0.023504160999460566
2019-04-05,0.016424877270679206,0.013834960545881864,-0.27005943632568385,-0.014149795884958294
2019-04-08,0.021083711860245158,0.01818037178473277,-0.2655822198234473,-0.005633482967142777
2019-04-09,0.017038420574056357,0.015479459799387824,-0.26622069780206237,-0.0041935831831154124
2019-04-10,0.02896422870552018,0.025236254077506865,-0.2610216197698012,-0.0005916228071380369
2019-04-11,0.03747054533723626,0.02035266032392737,-0.254029251087299,-0.002071108898420937
2019-04-12,0.04422837172102023,0.015637031169261534,-0.25329961776780174,-0.014996607406638607
2019-04-15,0.04086837499096485,0.01752432924304161,-0.25970380792814307,-0.004370045546397028
2019-04-16,0.052473251977961155,0.01753985364875345,-0.2539117366008613,0.010883532505698788
2019-04-17,0.054406698030929235,0.006358136807121069,-0.2560122383982546,0.03868929147931005
2019-04-18,0.04539640121105348,0.0018896524482512516,-0.2567927863686197,0.03582517499517107
2019-04-22,0.058140805584435684,-0.0003312826138838019,-0.24921034723385083,0.03460220491337401
2019-04-23,0.06288126522812876,0.004135045643670529,-0.24546756914782553,0.03869877910370917
2019-04-24,0.0633689589579447,-0.008486254299716925,-0.3038924236732652,0.03402010777193082
2019-04-25,0.05642274797353097,-0.015413323723439823,-0.28743411235710814,0.030016144201238493
2019-04-26,0.06644002076730826,-0.009614607343718088,-0.26688161306461355,0.04201785567953048
2019-04-29,0.06567680061169379,-0.012862636748199078,-0.2503850355645314,0.051462287481111424
2019-04-30,0.05981906766401324,-0.010421650825845544,-0.2460211770923193,0.04935013870259225
